Spawning.Year,Sex,Poh.Length.Mm,Scale.Total.Age.Yrs,Scale.Gilbert.Age,(R) RESOLVED STOCK ID,(R) RESOLVED STOCK-ORIGIN
2000,Female,728,5,51,,
2000,Male,728,4,41,,
2000,Male,728,4,41,,
2000,Female,728,4,41,,
2000,Female,728,4,41,,
2000,Female,728,5,51,,
2000,Male,729,4,41,,
2000,Male,729,5,51,,
2000,Female,729,4,41,,
2000,Female,729,5,51,,
2000,Female,729,4,41,,
2000,Female,729,6,61,,
2000,Female,729,5,51,,
2000,Female,730,5,51,,
2000,Male,730,5,51,,
2000,Male,730,5,51,,
2000,Female,730,4,41,,
2000,Male,730,4,41,,
2000,Female,730,4,41,,
2000,Female,730,5,51,,
2000,Male,730,4,41,,
2000,Female,730,4,41,,
2000,Female,730,5,51,,
2000,Female,730,5,51,,
2000,Female,730,4,41,,
2000,Male,730,4,41,,
2000,Female,730,4,41,,
2000,Female,730,4,41,,
2000,Female,730,4,41,,
2000,Female,730,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Female,731,4,41,,
2000,Male,732,5,51,,
2000,Female,732,5,51,,
2000,Female,732,5,51,,
2000,Female,732,4,41,,
2000,Female,732,4,41,,
2000,Female,732,4,41,,
2000,Female,732,4,41,,
2000,Female,732,4,41,,
2000,Female,733,4,41,,
2000,Male,733,5,51,,
2000,Male,733,5,51,,
2000,Female,733,4,41,,
2000,Female,733,4,41,,
2000,Female,733,4,41,,
2000,Female,733,4,41,,
2000,Female,733,4,41,,
2000,Male,734,4,41,,
2000,Female,734,4,41,,
2000,Female,734,4,41,,
2000,Female,734,4,41,,
2000,Female,734,5,51,,
2000,Female,734,5,51,,
2000,Female,734,4,41,,
2000,Female,735,4,41,,
2000,Female,735,4,41,,
2000,Male,735,4,41,,
2000,Female,735,3,31,,
2000,Male,735,4,41,,
2000,Male,735,4,41,,
2000,Female,735,4,41,,
2000,Female,735,5,51,,
2000,Female,735,4,41,,
2000,Female,735,4,41,,
2000,Female,735,4,41,,
2000,Female,735,5,51,,
2000,Female,735,5,51,,
2000,Male,736,4,41,,
2000,Female,736,4,41,,
2000,Female,736,4,41,,
2000,Female,736,4,41,,
2000,Male,736,4,41,,
2000,Male,736,4,41,,
2000,Male,736,4,41,,
2000,Female,736,4,41,,
2000,Female,736,4,41,,
2000,Female,736,4,41,,
2000,Male,736,4,41,,
2000,Female,736,4,41,,
2000,Male,737,5,51,,
2000,Male,737,4,41,,
2000,Female,737,4,41,,
2000,Male,737,4,41,,
2000,Male,737,5,51,,
2000,Female,737,4,41,,
2000,Male,738,5,51,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Male,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,5,51,,
2000,Female,738,5,51,,
2000,Female,738,4,41,,
2000,Male,738,4,41,,
2000,Male,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,4,41,,
2000,Female,738,5,51,,
2000,Female,739,5,51,,
2000,Female,739,5,51,,
2000,Male,739,4,41,,
2000,Male,739,4,41,,
2000,Male,739,6,61,,
2000,Male,739,4,41,,
2000,Female,739,4,41,,
2000,Female,739,4,41,,
2000,Male,740,4,41,,
2000,Female,740,5,51,,
2000,Female,740,4,41,,
2000,Female,740,4,41,,
2000,Male,740,5,51,,
2000,Male,740,4,41,,
2000,Male,740,4,41,,
2000,Female,740,4,41,,
2000,Female,740,5,51,,
2000,Female,740,4,41,,
2000,Female,740,4,41,,
2000,Female,740,4,41,,
2000,Female,740,4,41,,
2000,Male,741,4,41,,
2000,Female,741,4,41,,
2000,Female,741,4,41,,
2000,Female,741,4,41,,
2000,Female,742,4,41,,
2000,Female,742,5,51,,
2000,Female,742,4,41,,
2000,Male,742,4,41,,
2000,Male,742,5,51,,
2000,Female,742,4,41,,
2000,Female,742,4,41,,
2000,Female,742,5,51,,
2000,Female,743,4,41,,
2000,Female,743,5,51,,
2000,Female,743,4,41,,
2000,Female,743,4,41,,
2000,Female,743,4,41,,
2000,Male,744,5,51,,
2000,Female,744,4,41,,
2000,Female,744,4,41,,
2000,Male,744,4,41,,
2000,Male,744,5,51,,
2000,Female,744,5,51,,
2000,Female,744,4,41,,
2000,Female,745,4,41,,
2000,Female,745,4,41,,
2000,Female,745,4,41,,
2000,Female,745,5,51,,
2000,Female,745,5,51,,
2000,Male,745,4,41,,
2000,Female,745,4,41,,
2000,Female,745,4,41,,
2000,Female,745,5,51,,
2000,Female,745,4,41,,
2000,Female,745,6,61,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,746,4,41,,
2000,Female,747,4,41,,
2000,Male,747,5,51,,
2000,Female,747,4,41,,
2000,Female,747,4,41,,
2000,Female,747,4,41,,
2000,Male,748,4,41,,
2000,Female,748,4,41,,
2000,Female,748,4,41,,
2000,Female,748,4,41,,
2000,Male,748,4,41,,
2000,Female,748,5,51,,
2000,Male,748,4,41,,
2000,Male,748,4,41,,
2000,Female,748,4,41,,
2000,Male,748,4,41,,
2000,Female,748,4,41,,
2000,Female,748,4,41,,
2000,Female,748,4,41,,
2000,Male,749,4,41,,
2000,Female,749,4,41,,
2000,Male,749,4,41,,
2000,Female,749,4,41,,
2000,Female,749,4,41,,
2000,Female,749,4,41,,
2000,Female,750,4,41,,
2000,Female,750,5,51,,
2000,Female,750,4,41,,
2000,Male,750,4,41,,
2000,Male,750,4,41,,
2000,Female,750,5,51,,
2000,Female,750,5,51,,
2000,Female,751,4,41,,
2000,Female,751,5,51,,
2000,Female,751,5,51,,
2000,Male,751,5,51,,
2000,Female,751,4,41,,
2000,Female,751,4,41,,
2000,Male,752,4,41,,
2000,Male,752,4,41,,
2000,Female,752,4,41,,
2000,Female,752,4,41,,
2000,Female,753,4,41,,
2000,Female,753,6,61,,
2000,Female,753,5,51,,
2000,Male,753,4,41,,
2000,Female,753,4,41,,
2000,Female,753,4,41,,
2000,Female,753,4,41,,
2000,Female,753,4,41,,
2000,Female,753,4,41,,
2000,Male,754,4,41,,
2000,Female,754,4,41,,
2000,Female,754,4,41,,
2000,Female,754,5,51,,
2000,Female,754,5,51,,
2000,Female,754,4,41,,
2000,Female,754,5,51,,
2000,Female,755,5,51,,
2000,Female,755,4,41,,
2000,Male,755,4,41,,
2000,Male,755,4,41,,
2000,Female,755,4,41,,
2000,Female,755,4,41,,
2000,Female,755,6,61,,
2000,Male,755,4,41,,
2000,Male,755,4,41,,
2000,Female,755,4,41,,
2000,Female,756,4,41,,
2000,Female,756,4,41,,
2000,Male,756,3,31,,
2000,Female,756,4,41,,
2000,Female,756,4,41,,
2000,Female,756,4,41,,
2000,Female,757,4,41,,
2000,Male,757,4,41,,
2000,Male,757,4,41,,
2000,Male,757,4,41,,
2000,Male,757,4,41,,
2000,Female,757,4,41,,
2000,Female,757,4,41,,
2000,Female,757,5,51,,
2000,Female,757,4,41,,
2000,Female,758,5,51,,
2000,Female,758,4,41,,
2000,Male,758,4,41,,
2000,Male,758,4,41,,
2000,Female,758,4,41,,
2000,Female,758,5,51,,
2000,Female,758,5,51,,
2000,Female,758,4,41,,
2000,Female,758,5,51,,
2000,Female,758,5,51,,
2000,Male,759,4,41,,
2000,Female,759,5,51,,
2000,Female,759,5,51,,
2000,Female,759,4,41,,
2000,Female,759,4,41,,
2000,Female,759,4,41,,
2000,Male,760,4,41,,
2000,Female,760,5,51,,
2000,Female,760,4,41,,
2000,Male,760,4,41,,
2000,Female,760,5,51,,
2000,Female,760,5,51,,
2000,Female,760,5,51,,
2000,Female,760,4,41,,
2000,Female,760,4,41,,
2000,Male,760,5,51,,
2000,Female,760,4,41,,
2000,Female,760,4,41,,
2000,Male,761,4,41,,
2000,Female,761,5,51,,
2000,Female,761,4,41,,
2000,Female,761,5,51,,
2000,Female,762,6,61,,
2000,Male,762,5,51,,
2000,Female,762,5,51,,
2000,Male,762,4,41,,
2000,Female,762,5,51,,
2000,Female,762,4,41,,
2000,Female,762,5,51,,
2000,Female,762,5,51,,
2000,Female,762,4,41,,
2000,Female,762,4,41,,
2000,Female,763,4,41,,
2000,Female,763,5,51,,
2000,Female,763,5,51,,
2000,Female,763,4,41,,
2000,Male,763,4,41,,
2000,Female,763,5,51,,
2000,Female,763,5,51,,
2000,Female,763,4,41,,
2000,Female,764,4,41,,
2000,Male,764,5,51,,
2000,Female,764,5,51,,
2000,,764,4,41,,
2000,Female,764,5,51,,
2000,Female,764,5,51,,
2000,Female,764,4,41,,
2000,Female,764,6,61,,
2000,Male,765,5,51,,
2000,Female,765,4,41,,
2000,Female,765,5,51,,
2000,Female,765,5,51,,
2000,Female,765,4,41,,
2000,Female,765,4,41,,
2000,Male,766,4,41,,
2000,Female,766,4,41,,
2000,Female,766,4,41,,
2000,Male,767,5,51,,
2000,Female,767,4,41,,
2000,Female,767,4,41,,
2000,Female,767,5,51,,
2000,Female,767,4,41,,
2000,Female,767,5,51,,
2000,Male,767,4,41,,
2000,Female,767,4,41,,
2000,Female,767,4,41,,
2000,Female,768,4,41,,
2000,Female,768,4,41,,
2000,Female,768,4,41,,
2000,Female,768,4,41,,
2000,Female,768,5,51,,
2000,Male,769,5,51,,
2000,Male,769,4,41,,
2000,Female,769,4,41,,
2000,Female,769,5,51,,
2000,Female,769,5,51,,
2000,Female,770,5,51,,
2000,Female,770,5,51,,
2000,Male,770,4,41,,
2000,Female,770,5,51,,
2000,Female,770,5,51,,
2000,Female,770,5,51,,
2000,Male,770,4,41,,
2000,Female,770,5,51,,
2000,Female,770,5,51,,
2000,Female,770,5,51,,
2000,Female,770,6,61,,
2000,Female,771,4,41,,
2000,Female,771,5,51,,
2000,Female,771,4,41,,
2000,Female,772,4,41,,
2000,Male,772,5,51,,
2000,Female,772,5,51,,
2000,Male,772,4,41,,
2000,Female,772,4,41,,
2000,Female,772,6,61,,
2000,Female,772,5,51,,
2000,Female,772,4,41,,
2000,Male,773,4,41,,
2000,Female,773,5,51,,
2000,Female,773,5,51,,
2000,Female,773,5,51,,
2000,Female,773,4,41,,
2000,Female,774,6,61,,
2000,Female,774,6,61,,
2000,Female,774,4,41,,
2000,Female,774,5,51,,
2000,Female,774,5,51,,
2000,Female,774,6,61,,
2000,Female,774,4,41,,
2000,Female,774,4,41,,
2000,Female,774,5,51,,
2000,Female,775,5,51,,
2000,Female,775,4,41,,
2000,Male,775,4,41,,
2000,Female,775,5,51,,
2000,Female,775,4,41,,
2000,Female,775,2,21,,
2000,Female,775,5,51,,
2000,Female,775,5,51,,
2000,Female,775,4,41,,
2000,Female,775,5,51,,
2000,Female,775,5,51,,
2000,Male,775,6,61,,
2000,Female,775,4,41,,
2000,Female,775,5,51,,
2000,Female,776,6,61,,
2000,Female,776,5,51,,
2000,,776,5,51,,
2000,Female,776,4,41,,
2000,Female,776,5,51,,
2000,Female,777,5,51,,
2000,Female,777,5,51,,
2000,Female,777,6,61,,
2000,Female,777,4,41,,
2000,Male,777,4,41,,
2000,Male,777,4,41,,
2000,Male,777,4,41,,
2000,Male,777,5,51,,
2000,Female,777,4,41,,
2000,Female,777,5,51,,
2000,Female,777,4,41,,
2000,Female,777,4,41,,
2000,Female,778,5,51,,
2000,Female,778,4,41,,
2000,Female,778,5,51,,
2000,Male,779,4,41,,
2000,Male,779,4,41,,
2000,Female,779,5,51,,
2000,Female,779,5,51,,
2000,Female,779,4,41,,
2000,Female,780,4,41,,
2000,Male,780,5,51,,
2000,Female,780,6,61,,
2000,Male,780,5,51,,
2000,Female,780,5,51,,
2000,Female,780,5,51,,
2000,Female,781,4,41,,
2000,Female,781,5,51,,
2000,Male,781,5,51,,
2000,Male,782,4,41,,
2000,Female,782,6,61,,
2000,Female,782,4,41,,
2000,Female,782,5,51,,
2000,Female,782,4,41,,
2000,Female,782,5,51,,
2000,Female,782,4,41,,
2000,Female,783,4,41,,
2000,Female,783,5,51,,
2000,Female,784,5,51,,
2000,Female,784,5,51,,
2000,Female,784,5,51,,
2000,Female,784,5,51,,
2000,Female,785,4,41,,
2000,Male,785,5,51,,
2000,Female,785,5,51,,
2000,Female,785,4,41,,
2000,Male,785,5,51,,
2000,Male,785,4,41,,
2000,Female,785,4,41,,
2000,Female,785,5,51,,
2000,Female,786,4,41,,
2000,Female,786,5,51,,
2000,Female,786,5,51,,
2000,Female,786,4,41,,
2000,Male,787,6,61,,
2000,Female,787,4,41,,
2000,Male,787,5,51,,
2000,Female,787,4,41,,
2000,Male,787,5,51,,
2000,Female,787,5,51,,
2000,Female,788,5,51,,
2000,Female,788,5,51,,
2000,Male,788,4,41,,
2000,Female,788,5,51,,
2000,Female,788,5,51,,
2000,Female,788,5,51,,
2000,Female,788,5,51,,
2000,Female,789,5,51,,
2000,Female,789,5,51,,
2000,Female,790,5,51,,
2000,Female,790,5,51,,
2000,Female,790,5,51,,
2000,Female,790,5,51,,
2000,Male,790,4,41,,
2000,Female,790,4,41,,
2000,Female,790,5,51,,
2000,Female,790,5,51,,
2000,Female,790,5,51,,
2000,Female,791,5,51,,
2000,Female,791,5,51,,
2000,Female,791,5,51,,
2000,Female,791,5,51,,
2000,Female,791,5,51,,
2000,Female,792,5,51,,
2000,Female,792,5,51,,
2000,Female,792,4,41,,
2000,Female,792,5,51,,
2000,Female,792,5,51,,
2000,Female,792,5,51,,
2000,Female,792,5,51,,
2000,Male,792,5,51,,
2000,Male,792,5,51,,
2000,Female,792,5,51,,
2000,Female,792,4,41,,
2000,Male,793,4,41,,
2000,Female,793,5,51,,
2000,Female,793,5,51,,
2000,Female,793,5,51,,
2000,Female,793,5,51,,
2000,Female,793,4,41,,
2000,Male,793,6,61,,
2000,Male,793,5,51,,
2000,Female,793,4,41,,
2000,Female,793,5,51,,
2000,Female,793,5,51,,
2000,Female,793,5,51,,
2000,Female,793,6,61,,
2000,Female,794,5,51,,
2000,Female,794,5,51,,
2000,Female,794,5,51,,
2000,Female,794,5,51,,
2000,Female,795,6,61,,
2000,Female,795,5,51,,
2000,Female,795,5,51,,
2000,Female,795,5,51,,
2000,Female,795,5,51,,
2000,Female,795,5,51,,
2000,Female,795,4,41,,
2000,Female,795,5,51,,
2000,Female,796,4,41,,
2000,Female,796,5,51,,
2000,,796,6,61,,
2000,Female,796,5,51,,
2000,Female,796,5,51,,
2000,Female,797,5,51,,
2000,Female,797,5,51,,
2000,Female,797,5,51,,
2000,Female,797,5,51,,
2000,Female,798,5,51,,
2000,Female,798,5,51,,
2000,Male,798,4,41,,
2000,Female,798,4,41,,
2000,Female,798,5,51,,
2000,Female,798,5,51,,
2000,Female,798,5,51,,
2000,Female,799,5,51,,
2000,Female,799,5,51,,
2000,Female,799,5,51,,
2000,Female,800,5,51,,
2000,Female,800,5,51,,
2000,Female,800,5,51,,
2000,Female,800,5,51,,
2000,Male,800,5,51,,
2000,Female,800,5,51,,
2000,Female,800,5,51,,
2000,Female,801,5,51,,
2000,Female,801,5,51,,
2000,Female,801,5,51,,
2000,Female,801,5,51,,
2000,Female,802,5,51,,
2000,Male,802,5,51,,
2000,Female,802,5,51,,
2000,Female,802,5,51,,
2000,Female,803,6,61,,
2000,Female,803,5,51,,
2000,Male,803,4,41,,
2000,Female,803,5,51,,
2000,Female,803,5,51,,
2000,Female,803,5,51,,
2000,Female,803,4,41,,
2000,Female,803,5,51,,
2000,Female,804,6,61,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Female,804,5,51,,
2000,Male,805,5,51,,
2000,Female,805,5,51,,
2000,Male,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,Female,805,5,51,,
2000,,806,5,51,,
2000,Female,806,6,61,,
2000,Female,806,5,51,,
2000,Female,807,5,51,,
2000,Female,807,5,51,,
2000,Female,807,5,51,,
2000,Female,807,5,51,,
2000,Female,808,5,51,,
2000,Female,808,5,51,,
2000,Female,808,6,61,,
2000,Male,808,4,41,,
2000,Male,808,5,51,,
2000,Female,808,5,51,,
2000,Female,808,5,51,,
2000,Female,809,5,51,,
2000,Female,809,4,41,,
2000,Female,810,5,51,,
2000,Male,810,5,51,,
2000,Female,810,5,51,,
2000,Female,810,5,51,,
2000,Female,810,5,51,,
2000,Female,810,5,51,,
2000,Female,810,5,51,,
2000,Female,811,5,51,,
2000,Female,811,5,51,,
2000,Female,811,5,51,,
2000,Male,811,5,51,,
2000,Female,811,5,51,,
2000,Male,812,5,51,,
2000,Female,812,6,61,,
2000,Female,812,5,51,,
2000,Female,812,5,51,,
2000,Female,812,5,51,,
2000,Female,812,5,51,,
2000,Female,812,6,61,,
2000,Male,813,5,51,,
2000,Female,813,5,51,,
2000,Female,813,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,814,5,51,,
2000,Female,815,5,51,,
2000,Female,815,5,51,,
2000,Female,815,5,51,,
2000,Female,815,6,61,,
2000,Female,815,5,51,,
2000,Female,815,5,51,,
2000,Female,815,5,51,,
2000,Female,816,5,51,,
2000,Female,817,6,61,,
2000,Female,817,5,51,,
2000,Female,817,5,51,,
2000,Female,817,5,51,,
2000,Female,818,6,61,,
2000,Female,818,5,51,,
2000,Female,818,5,51,,
2000,Female,818,6,61,,
2000,Female,818,4,41,,
2000,Female,818,5,51,,
2000,Male,819,5,51,,
2000,Female,819,5,51,,
2000,Female,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,6,61,,
2000,Female,820,5,51,,
2000,Male,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,5,51,,
2000,Female,820,6,61,,
2000,Female,821,5,51,,
2000,Male,821,5,51,,
2000,Female,821,5,51,,
2000,Female,822,5,51,,
2000,Female,822,4,41,,
2000,Female,822,5,51,,
2000,Female,822,5,51,,
2000,Female,823,5,51,,
2000,Female,823,5,51,,
2000,Female,823,5,51,,
2000,Female,823,5,51,,
2000,Female,824,5,51,,
2000,Female,824,5,51,,
2000,Female,824,5,51,,
2000,Female,824,5,51,,
2000,Female,824,5,51,,
2000,Female,825,5,51,,
2000,Female,825,5,51,,
2000,Female,825,5,51,,
2000,Male,825,4,41,,
2000,Female,825,5,51,,
2000,Female,825,4,41,,
2000,Female,825,6,61,,
2000,Female,825,6,61,,
2000,Female,825,6,61,,
2000,Female,825,5,51,,
2000,Male,826,5,51,,
2000,Female,826,5,51,,
2000,Female,826,5,51,,
2000,Female,826,5,51,,
2000,Female,827,5,51,,
2000,Female,827,5,51,,
2000,Female,827,5,51,,
2000,Female,827,5,51,,
2000,Female,828,5,51,,
2000,Female,828,5,51,,
2000,Female,828,5,51,,
2000,Female,829,5,51,,
2000,Female,830,5,51,,
2000,Male,830,5,51,,
2000,Female,830,4,41,,
2000,Female,831,5,51,,
2000,Female,831,5,51,,
2000,Female,832,5,51,,
2000,Female,832,5,51,,
2000,Female,832,5,51,,
2000,Female,832,5,51,,
2000,Female,832,5,51,,
2000,Female,832,5,51,,
2000,Female,833,5,51,,
2000,Female,833,5,51,,
2000,Female,833,5,51,,
2000,Female,833,5,51,,
2000,Female,833,6,61,,
2000,Female,834,5,51,,
2000,Female,834,5,51,,
2000,Female,834,5,51,,
2000,Female,834,5,51,,
2000,Female,834,5,51,,
2000,Female,835,4,41,,
2000,Male,835,5,51,,
2000,Female,835,5,51,,
2000,Female,836,5,51,,
2000,Female,836,5,51,,
2000,Female,837,5,51,,
2000,Female,837,6,61,,
2000,Female,837,5,51,,
2000,Female,838,5,51,,
2000,Male,839,4,41,,
2000,Male,840,5,51,,
2000,Female,840,5,51,,
2000,Male,840,5,51,,
2000,Female,840,5,51,,
2000,Female,840,5,51,,
2000,Female,840,5,51,,
2000,Female,841,5,51,,
2000,Female,841,5,51,,
2000,Female,842,5,51,,
2000,Female,842,5,51,,
2000,Female,843,5,51,,
2000,Female,844,5,51,,
2000,Female,844,6,61,,
2000,Male,845,5,51,,
2000,Male,845,5,51,,
2000,Female,847,5,51,,
2000,Female,847,5,51,,
2000,Male,847,5,51,,
2000,Female,847,5,51,,
2000,Female,848,5,51,,
2000,Female,848,5,51,,
2000,Female,849,5,51,,
2000,Female,850,5,51,,
2000,Female,851,6,61,,
2000,Male,851,5,51,,
2000,Female,851,5,51,,
2000,Female,852,5,51,,
2000,Female,853,5,51,,
2000,Female,854,6,61,,
2000,Male,855,5,51,,
2000,Female,855,5,51,,
2000,Female,856,5,51,,
2000,Female,858,5,51,,
2000,Female,859,5,51,,
2000,Female,859,4,41,,
2000,Female,860,5,51,,
2000,Female,864,6,61,,
2000,Male,865,5,51,,
2000,Female,865,5,51,,
2000,Female,866,5,51,,
2000,Female,869,5,51,,
2000,Female,869,5,51,,
2000,Male,870,2,21,,
2000,Female,870,5,51,,
2000,Female,870,5,51,,
2000,Male,870,5,51,,
2000,Male,870,6,61,,
2000,Female,871,6,61,,
2000,Female,872,5,51,,
2000,Female,873,5,51,,
2000,Female,875,6,61,,
2000,Female,882,5,51,,
2000,Female,900,5,51,,
2000,Female,906,5,51,,
2000,Male,930,5,51,,
2000,Female,985,5,51,,
2000,Male,,3,31,,
2001,,300,2,21,,
2001,,300,2,21,,
2001,,310,2,21,,
2001,,310,2,21,,
2001,,320,2,21,,
2001,,320,2,21,,
2001,,320,2,21,,
2001,,320,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,330,2,21,,
2001,,340,2,21,,
2001,,340,2,21,,
2001,,340,2,21,,
2001,,340,2,21,,
2001,,350,2,21,,
2001,,350,2,21,,
2001,,350,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,420,2,21,,
2001,,440,3,31,,
2001,,500,2,21,,
2001,Male,530,4,41,,
2001,Male,580,4,41,,
2001,Male,590,3,31,,
2001,Male,590,4,41,,
2001,Male,590,3,31,,
2001,Male,590,4,41,,
2001,Male,600,3,31,,
2001,Female,610,3,31,,
2001,Male,610,3,31,,
2001,Male,630,3,31,,
2001,Male,660,3,31,,
2001,Male,660,3,31,,
2001,Male,670,3,31,,
2001,Female,760,6,61,,
2001,Female,770,6,61,,
2001,Female,790,5,51,,
2001,Female,800,5,51,,
2001,,277,2,21,,
2001,,290,2,21,,
2001,,291,2,21,,
2001,,296,2,21,,
2001,,297,2,21,,
2001,,299,2,21,,
2001,,314,2,21,,
2001,,317,2,21,,
2001,,318,2,21,,
2001,,319,2,21,,
2001,,320,2,21,,
2001,,320,2,21,,
2001,,321,2,21,,
2001,,323,2,21,,
2001,,324,2,21,,
2001,,329,2,21,,
2001,,330,2,21,,
2001,,332,2,21,,
2001,,333,2,21,,
2001,,333,2,21,,
2001,,334,2,21,,
2001,,335,2,21,,
2001,,336,2,21,,
2001,,336,2,21,,
2001,,336,2,21,,
2001,,338,2,21,,
2001,,338,2,21,,
2001,,342,2,21,,
2001,,342,2,21,,
2001,,343,2,21,,
2001,,344,2,21,,
2001,,345,2,21,,
2001,,348,2,21,,
2001,,348,2,21,,
2001,,350,2,21,,
2001,,350,2,21,,
2001,,350,2,21,,
2001,,351,2,21,,
2001,,351,2,21,,
2001,,352,2,21,,
2001,,352,2,21,,
2001,,353,2,21,,
2001,,353,2,21,,
2001,,354,2,21,,
2001,,354,2,21,,
2001,,354,2,21,,
2001,,354,2,21,,
2001,,354,2,21,,
2001,,354,2,21,,
2001,,355,2,21,,
2001,,355,2,21,,
2001,,356,2,21,,
2001,,356,2,21,,
2001,,356,2,21,,
2001,,356,2,21,,
2001,,356,2,21,,
2001,,356,2,21,,
2001,,357,2,21,,
2001,,358,2,21,,
2001,,358,2,21,,
2001,,358,2,21,,
2001,,358,2,21,,
2001,,359,2,21,,
2001,,359,2,21,,
2001,,359,2,21,,
2001,,359,2,21,,
2001,,359,2,21,,
2001,,360,2,21,,
2001,,361,2,21,,
2001,,361,2,21,,
2001,,362,2,21,,
2001,,362,2,21,,
2001,,363,2,21,,
2001,,363,2,21,,
2001,,363,2,21,,
2001,,364,2,21,,
2001,,364,2,21,,
2001,,365,2,21,,
2001,,365,3,32,,
2001,,366,2,21,,
2001,,367,2,21,,
2001,,367,2,21,,
2001,,367,2,21,,
2001,,367,2,21,,
2001,,368,2,21,,
2001,,368,2,21,,
2001,,369,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,370,2,21,,
2001,,371,2,21,,
2001,,372,2,21,,
2001,,372,2,21,,
2001,,372,2,21,,
2001,,372,2,21,,
2001,,373,2,21,,
2001,,374,2,21,,
2001,,375,2,21,,
2001,,375,2,21,,
2001,,375,2,21,,
2001,,375,2,21,,
2001,,376,2,21,,
2001,,376,2,21,,
2001,,377,2,21,,
2001,,378,2,21,,
2001,,378,2,21,,
2001,,378,2,21,,
2001,,378,2,21,,
2001,,379,2,21,,
2001,,379,2,21,,
2001,,379,2,21,,
2001,,379,2,21,,
2001,,381,2,21,,
2001,,381,2,21,,
2001,,381,2,21,,
2001,,381,2,21,,
2001,,382,2,21,,
2001,,382,2,21,,
2001,,382,2,21,,
2001,,382,3,32,,
2001,,382,2,21,,
2001,,383,2,21,,
2001,,383,2,21,,
2001,,384,2,21,,
2001,,384,2,21,,
2001,,386,2,21,,
2001,,386,2,21,,
2001,,386,3,31,,
2001,,388,2,21,,
2001,,388,2,21,,
2001,,388,2,21,,
2001,,388,2,21,,
2001,,388,2,21,,
2001,,388,3,32,,
2001,,388,2,21,,
2001,,389,2,21,,
2001,,389,2,21,,
2001,,390,2,21,,
2001,,391,2,21,,
2001,,393,2,21,,
2001,,393,2,21,,
2001,,393,2,21,,
2001,,393,2,21,,
2001,,394,2,21,,
2001,,394,2,21,,
2001,,394,2,21,,
2001,,395,2,21,,
2001,,395,2,21,,
2001,,395,2,21,,
2001,,395,2,21,,
2001,,395,2,21,,
2001,,395,2,21,,
2001,,396,2,21,,
2001,,396,2,21,,
2001,,397,2,21,,
2001,,397,2,21,,
2001,,397,2,21,,
2001,,397,2,21,,
2001,,398,2,21,,
2001,,398,2,21,,
2001,,398,2,21,,
2001,,398,2,21,,
2001,,398,2,21,,
2001,,399,2,21,,
2001,,399,2,21,,
2001,,399,2,21,,
2001,,400,2,21,,
2001,,400,2,21,,
2001,,400,2,21,,
2001,,401,2,21,,
2001,,401,2,21,,
2001,,401,2,21,,
2001,,401,2,21,,
2001,,402,2,21,,
2001,,402,2,21,,
2001,,403,2,21,,
2001,,403,2,21,,
2001,,405,2,21,,
2001,,407,2,21,,
2001,,407,2,21,,
2001,,409,2,21,,
2001,,410,2,21,,
2001,,410,2,21,,
2001,,410,2,21,,
2001,,411,2,21,,
2001,,411,2,21,,
2001,,412,2,21,,
2001,,412,2,21,,
2001,,412,2,21,,
2001,,412,2,21,,
2001,,413,2,21,,
2001,,413,2,21,,
2001,,413,2,21,,
2001,,414,2,21,,
2001,,414,2,21,,
2001,,415,2,21,,
2001,,415,2,21,,
2001,,415,2,21,,
2001,,416,2,21,,
2001,,416,2,21,,
